,criterion,max_depth,max_features,min_impurity_decrease,n_estimators,Accuracy
1039,gini,,10,1.0,10,0.5841194968553458
1040,gini,,10,1.0,100,0.5841194968553458
1041,gini,,10,1.0,1000,0.5841194968553458
1042,gini,,10,2.0,1,0.5841194968553458
1043,gini,,10,2.0,10,0.5841194968553458
1044,gini,,10,2.0,100,0.5841194968553458
1045,gini,,10,2.0,1000,0.5841194968553458
1046,gini,,10,3.0,10,0.5841194968553458
1047,entropy,3.0,sqrt,2.0,1,0.5841194968553458
1048,gini,,10,3.0,100,0.5841194968553458
1049,gini,,10,3.0,1000,0.5841194968553458
1050,gini,,10,4.0,1,0.5841194968553458
1051,gini,,10,4.0,10,0.5841194968553458
1052,gini,,10,4.0,100,0.5841194968553458
1053,gini,,10,4.0,1000,0.5841194968553458
1054,gini,,10,5.0,1,0.5841194968553458
1055,gini,,10,5.0,10,0.5841194968553458
1056,gini,,10,5.0,100,0.5841194968553458
1057,gini,,10,5.0,1000,0.5841194968553458
1058,entropy,3.0,sqrt,1.0,1,0.5841194968553458
1059,entropy,3.0,sqrt,1.0,10,0.5841194968553458
1060,entropy,3.0,sqrt,1.0,100,0.5841194968553458
1061,entropy,3.0,sqrt,1.0,1000,0.5841194968553458
1062,gini,,sqrt,2.0,1,0.5841194968553458
1063,gini,,sqrt,1.0,1000,0.5841194968553458
1064,gini,,sqrt,1.0,100,0.5841194968553458
1065,gini,10.0,sqrt,5.0,1000,0.5841194968553458
1066,gini,10.0,sqrt,2.0,10,0.5841194968553458
1067,gini,10.0,sqrt,2.0,100,0.5841194968553458
1068,gini,10.0,sqrt,2.0,1000,0.5841194968553458
1069,gini,10.0,sqrt,3.0,1,0.5841194968553458
1070,gini,10.0,sqrt,3.0,10,0.5841194968553458
1071,gini,10.0,sqrt,3.0,100,0.5841194968553458
1072,gini,10.0,sqrt,3.0,1000,0.5841194968553458
1073,gini,10.0,sqrt,4.0,1,0.5841194968553458
1074,gini,10.0,sqrt,4.0,10,0.5841194968553458
1075,gini,10.0,sqrt,4.0,100,0.5841194968553458
1076,gini,10.0,sqrt,4.0,1000,0.5841194968553458
1077,gini,10.0,sqrt,5.0,1,0.5841194968553458
1078,gini,10.0,sqrt,5.0,10,0.5841194968553458
1079,gini,10.0,sqrt,5.0,100,0.5841194968553458
1080,gini,10.0,log2,1.0,1,0.5841194968553458
1081,gini,10.0,log2,5.0,10,0.5841194968553458
1082,gini,10.0,log2,1.0,10,0.5841194968553458
1083,gini,10.0,log2,1.0,100,0.5841194968553458
1084,gini,10.0,log2,1.0,1000,0.5841194968553458
1085,gini,10.0,log2,2.0,1,0.5841194968553458
1086,gini,10.0,log2,2.0,10,0.5841194968553458
1087,gini,10.0,log2,2.0,100,0.5841194968553458
1088,gini,10.0,log2,2.0,1000,0.5841194968553458
1089,gini,10.0,log2,3.0,1,0.5841194968553458
1090,gini,10.0,log2,3.0,10,0.5841194968553458
1091,gini,10.0,log2,3.0,100,0.5841194968553458
1092,gini,10.0,log2,3.0,1000,0.5841194968553458
1093,gini,10.0,log2,4.0,1,0.5841194968553458
1094,gini,10.0,log2,4.0,10,0.5841194968553458
1095,gini,10.0,log2,4.0,100,0.5841194968553458
1096,gini,10.0,sqrt,2.0,1,0.5841194968553458
1097,gini,10.0,sqrt,1.0,1000,0.5841194968553458
1098,gini,10.0,sqrt,1.0,100,0.5841194968553458
1099,gini,10.0,sqrt,1.0,10,0.5841194968553458
1100,gini,5.0,1,4.0,1,0.5841194968553458
1101,gini,5.0,1,4.0,10,0.5841194968553458
1102,gini,5.0,1,4.0,100,0.5841194968553458
1103,gini,5.0,1,4.0,1000,0.5841194968553458
1104,gini,5.0,1,5.0,1,0.5841194968553458
1105,gini,5.0,1,5.0,10,0.5841194968553458
1106,gini,5.0,1,5.0,100,0.5841194968553458
1107,gini,5.0,1,5.0,1000,0.5841194968553458
1108,gini,5.0,10,1.0,1,0.5841194968553458
1109,gini,5.0,10,1.0,10,0.5841194968553458
1110,gini,5.0,10,1.0,100,0.5841194968553458
1111,gini,5.0,10,1.0,1000,0.5841194968553458
1112,gini,5.0,10,2.0,1,0.5841194968553458
1113,gini,5.0,10,2.0,10,0.5841194968553458
1114,gini,5.0,10,2.0,100,0.5841194968553458
1115,gini,5.0,10,2.0,1000,0.5841194968553458
1116,gini,5.0,10,3.0,1,0.5841194968553458
1117,gini,5.0,10,3.0,10,0.5841194968553458
1118,gini,5.0,10,3.0,100,0.5841194968553458
1119,gini,5.0,10,3.0,1000,0.5841194968553458
1120,gini,5.0,10,4.0,1,0.5841194968553458
1121,gini,5.0,10,4.0,10,0.5841194968553458
1122,gini,5.0,10,4.0,100,0.5841194968553458
1123,gini,5.0,10,4.0,1000,0.5841194968553458
1124,gini,5.0,10,5.0,1,0.5841194968553458
1125,gini,5.0,10,5.0,10,0.5841194968553458
1126,gini,5.0,10,5.0,100,0.5841194968553458
1127,gini,5.0,10,5.0,1000,0.5841194968553458
1128,gini,10.0,sqrt,1.0,1,0.5841194968553458
1129,gini,10.0,log2,4.0,1000,0.5841194968553458
1130,gini,10.0,log2,5.0,1,0.5841194968553458
1131,gini,10.0,log2,5.0,100,0.5841194968553458
1132,gini,10.0,1,3.0,100,0.5841194968553458
1133,gini,10.0,1,4.0,10,0.5841194968553458
1134,gini,10.0,1,4.0,100,0.5841194968553458
1135,gini,10.0,1,4.0,1000,0.5841194968553458
1136,gini,10.0,1,5.0,1,0.5841194968553458
1137,gini,10.0,1,5.0,10,0.5841194968553458
1138,gini,10.0,1,5.0,100,0.5841194968553458
1139,gini,10.0,1,5.0,1000,0.5841194968553458
1140,gini,10.0,10,1.0,1,0.5841194968553458
1141,gini,10.0,10,1.0,10,0.5841194968553458
1142,gini,10.0,10,1.0,100,0.5841194968553458
1143,gini,10.0,10,1.0,1000,0.5841194968553458
1144,gini,10.0,10,2.0,1,0.5841194968553458
1145,gini,10.0,10,2.0,10,0.5841194968553458
1146,gini,10.0,10,2.0,100,0.5841194968553458
1147,gini,10.0,10,2.0,1000,0.5841194968553458
1148,gini,10.0,10,3.0,1,0.5841194968553458
1149,gini,10.0,10,3.0,10,0.5841194968553458
1150,gini,10.0,10,3.0,100,0.5841194968553458
1151,gini,10.0,10,3.0,1000,0.5841194968553458
1152,gini,10.0,10,4.0,1,0.5841194968553458
1153,gini,10.0,10,4.0,10,0.5841194968553458
1154,gini,10.0,10,4.0,100,0.5841194968553458
1155,gini,10.0,10,4.0,1000,0.5841194968553458
1156,gini,10.0,10,5.0,1,0.5841194968553458
1157,gini,10.0,10,5.0,10,0.5841194968553458
1158,gini,10.0,10,5.0,100,0.5841194968553458
1159,gini,10.0,10,5.0,1000,0.5841194968553458
1160,gini,,sqrt,1.0,1,0.5841194968553458
1161,gini,,sqrt,1.0,10,0.5841194968553458
1162,gini,10.0,1,4.0,1,0.5841194968553458
1163,gini,10.0,1,3.0,1000,0.5841194968553458
1164,gini,10.0,1,3.0,10,0.5841194968553458
1165,gini,10.0,,4.0,100,0.5841194968553458
1166,gini,10.0,log2,5.0,1000,0.5841194968553458
1167,gini,10.0,,1.0,1,0.5841194968553458
1168,gini,10.0,,1.0,10,0.5841194968553458
1169,gini,10.0,,1.0,100,0.5841194968553458
1170,gini,10.0,,1.0,1000,0.5841194968553458
1171,gini,10.0,,2.0,1,0.5841194968553458
1172,gini,10.0,,2.0,10,0.5841194968553458
1173,gini,10.0,,2.0,100,0.5841194968553458
1174,gini,10.0,,2.0,1000,0.5841194968553458
1175,gini,10.0,,3.0,1,0.5841194968553458
1176,gini,10.0,,3.0,10,0.5841194968553458
1177,gini,10.0,,3.0,100,0.5841194968553458
1178,gini,10.0,,3.0,1000,0.5841194968553458
1179,gini,10.0,,4.0,1,0.5841194968553458
1180,gini,10.0,,4.0,10,0.5841194968553458
1181,gini,10.0,,4.0,1000,0.5841194968553458
1182,gini,10.0,1,2.0,100,0.5841194968553458
1183,gini,10.0,,5.0,1,0.5841194968553458
1184,gini,10.0,,5.0,10,0.5841194968553458
1185,gini,10.0,,5.0,100,0.5841194968553458
1186,gini,10.0,,5.0,1000,0.5841194968553458
1187,gini,10.0,1,1.0,1,0.5841194968553458
1188,gini,10.0,1,1.0,10,0.5841194968553458
1189,gini,10.0,1,3.0,1,0.5841194968553458
1190,gini,10.0,1,2.0,1000,0.5841194968553458
1191,gini,10.0,1,1.0,100,0.5841194968553458
1192,gini,10.0,1,1.0,1000,0.5841194968553458
1193,gini,10.0,1,2.0,1,0.5841194968553458
1194,gini,10.0,1,2.0,10,0.5841194968553458
1195,entropy,5.0,1,0.0,1,0.5771313766596786
1196,gini,5.0,1,0.0,1,0.5701869322152341
1197,gini,4.0,1,0.0,1,0.5655136268343816
1198,entropy,4.0,1,0.0,1,0.5655136268343816
1199,entropy,3.0,sqrt,0.0,1,0.5653389238294899
